dataset,strong_branching_limit,num_features,hl1,hl2,hl3,hl4,epochs,num_branch_callbacks,runtime
rmatr100-p10.mps.gz,160,19,10,20,20,10,20,2514,12249.285227

solution status,objective value
554,540
555,554
556,155
557,357
558,5
559,5
560,405
561,308
562,20
563,34
564,273
565,4
566,20
567,300
568,554
569,267
570,155
571,377
572,56
573,385
574,332
575,465
576,45
577,267
578,414
579,626
580,130
581,370
582,473
583,762
584,16
585,479
586,394
587,857
588,514
589,369
590,175
591,796
592,309
593,375
594,543
595,230
596,850
597,280
598,406
599,328
600,116
601,621
602,982
603,301
604,295
605,191
606,116
607,487
608,133
609,42
610,252
611,38
612,20
613,930
614,208
615,124
616,480
617,521
618,850
619,273
620,850
621,982
622,269
623,155
624,741
625,390
626,462
627,55
628,197
629,1196
630,385
631,850
632,208
633,116
634,324
635,535
636,357
637,1250
638,200
639,210
640,830
641,449
642,573
643,586
644,343
645,830
646,1096
647,486
648,758
649,16
650,218
651,850
652,20
653,38
654,177
655,339
656,349
657,491
658,684
659,16
660,301
661,117
662,295
663,155
664,201
665,277
666,351
667,385
668,34
669,177
670,5
671,280
672,1171
673,16
674,187
675,858
676,190
677,1250
678,265
679,127
680,177
681,49
682,365
683,640
684,879
685,328
686,107
687,34
688,288
689,252
690,169
691,181
692,230
693,324
694,1082
695,42
696,112
697,480
698,626
699,211
700,180
701,1196
702,541
703,753
704,330
705,340
706,930
707,270
708,16
709,295
710,25
711,486
712,25
713,465
714,42
715,402
716,212
717,328
718,470
719,384
720,738
721,208
722,0
723,269
724,42
725,307
726,145
727,130
728,653
729,521
730,212
731,212
732,370
733,277
734,453
735,462
736,237
737,118
738,191
739,180
740,506
741,340
742,626
743,743
744,42
745,124
746,484
747,782
748,201
749,241
750,188
751,594
752,462
753,741
754,555
755,446
756,385
757,621
758,188
759,5
760,562
761,211
762,111
763,673
764,241
765,207
766,484
767,680
768,553
769,67
770,303
771,658
772,339
773,532
774,25
775,170
776,912
777,862
778,54
779,459
780,267
781,775
782,721
783,1038
784,414
785,830
786,180
787,658
788,465
789,673
790,738
791,506
792,563
793,395
794,591
795,290
796,186
797,67
798,850
799,180
800,42
801,540
802,80
803,328
804,34
805,124
806,695
807,67
808,67
809,34
810,181
811,352
812,553
813,3
814,34
815,982
816,882
817,20
818,480
819,340
820,684
821,680
822,3
823,190
824,455
825,20
826,684
827,712
828,470
829,395
830,344
831,673
832,255
833,3
834,850
835,445
836,339
837,34
838,339
839,67
840,484
841,295
842,80
843,494
844,675
845,351
846,300
847,465
848,555
849,496
850,395
851,662
852,528
853,205
854,200
855,3
856,477
857,324
858,563
859,120
860,257
861,197
862,116
863,579
864,340
865,67
866,554
867,273
868,265
869,67
870,210
871,3
872,882
873,208
874,269
875,684
876,395
877,528
878,118
879,532
880,145
881,288
882,658
883,484
884,470
885,549
886,324
887,277
888,20
889,269
890,563
891,1271
892,743
893,930
894,395
895,277
896,549
897,265
898,201
899,0
900,207
901,562
902,447
903,264
904,883
905,431
906,555
907,641
908,116
909,658
910,870
911,695
912,288
913,301
914,773
915,303
916,237
917,263
918,743
919,484
920,562
921,686
922,641
923,962
924,447
925,555
926,208
927,579
928,188
929,579
930,196
931,563
932,328
933,549
934,296
935,738
936,841
937,470
938,214
939,344
940,357
941,344
942,344
943,241
944,340
945,269
946,251
947,879
948,541
949,139
950,884
951,480
952,489
953,234
954,509
955,503
956,1082
957,417
958,116
959,703
960,506
961,375
962,301
963,530
964,538
965,201
966,662
967,673
968,67
969,349
970,462
971,42
972,208
973,67
974,621
975,42
976,307
977,521
978,34
979,455
980,133
981,188
982,562
983,409
984,385
985,42
986,139
987,403
988,470
989,197
990,465
991,103
992,470
993,573
994,553
995,330
996,269
997,223
998,349
999,459
1000,187
1001,5
1002,809
1003,594
1004,301
1005,383
1006,722
1007,535
1008,395
1009,262
1010,208
1011,384
1012,54
1013,626
1014,1171
1015,270
1016,626
1017,680
1018,530
1019,774
1020,841
1021,695
1022,531
1023,307
1024,362
1025,328
1026,473
1027,395
1028,208
1029,474
1030,330
1031,746
1032,66
1033,686
1034,403
1035,150
1036,1186
1037,311
1038,255
1039,693
1040,1082
1041,394
1042,446
1043,1122
1044,514
1045,194
1046,34
1047,217
1048,473
1049,120
1050,428
1051,210
1052,495
1053,579
1054,150
1055,502
1056,166
1057,403
1058,696
1059,686
1060,4
1061,635
1062,245
1063,693
1064,414
1065,631
1066,696
1067,352
1068,362
1069,1171
1070,273
1071,521
1072,256
1073,426
1074,739
1075,502
1076,324
1077,273
1078,573
1079,741
1080,722
1081,149
1082,384
1083,787
1084,1171
1085,883
1086,145
1087,315
1088,640
1089,385
1090,446
1091,120
1092,397
1093,459
1094,1046
1095,97
1096,295
1097,685
1098,531
1099,461
1100,315
1101,145
1102,477
1103,369
1104,430
1105,479
1106,217
1107,145
1108,384
1109,486
1110,188
1111,591
1112,793
1113,397
1114,712
1115,373
1116,773
1117,753
1118,722
1119,285
1120,207
1121,395
1122,368
1123,14
1124,521
1125,753
1126,1053
1127,738
1128,491
1129,474
1130,245
1131,145
1132,479
1133,34
1134,324
1135,753
1136,483
1137,963
1138,139
1139,389
1140,299
1141,188
1142,494
1143,286
1144,251
1145,264
1146,134
1147,262
1148,625
1149,49
1150,503
1151,626
1152,473
1153,385
1154,558
1155,257
1156,521
1157,364
1158,543
1159,653
1160,157
1161,395
1162,696
1163,307
1164,188
1165,375
1166,473
1167,531
1168,170
1169,217
1170,532
1171,248
1172,495
1173,217
1174,741
1175,42
1176,473
1177,502
1178,150
1179,535
1180,340
1181,257
1182,711
1183,16
1184,189
1185,269
1186,211
1187,16
1188,525
1189,521
1190,722
1191,139
1192,395
1193,953
1194,409
1195,653
1196,225
1197,594
1198,464
1199,693
1200,477
1201,286
1202,317
1203,339
1204,34
1205,741
1206,42
1207,166
1208,91
1209,257
1210,1246
1211,522
1212,134
1213,860
1214,290
1215,157
1216,120
1217,212
1218,157
1219,139
1220,726
1221,191
1222,794
1223,16
1224,125
1225,201
1226,507
1227,395
1228,414
1229,386
1230,795
1231,586
1232,465
1233,722
1234,258
1235,308
1236,285
1237,210
1238,485
1239,255
1240,570
1241,190
1242,486
1243,743
1244,267
1245,139
1246,658
1247,73
1248,286
1249,370
1250,303
1251,81
1252,565
1253,4
1254,882
1255,133
1256,106
1257,675
1258,45
1259,369
1260,594
1261,712
1262,386
1263,582
1264,375
1265,265
1266,580
1267,406
1268,34
1269,540
1270,139
1271,145
1272,464
1273,741
1274,34
1275,255
1276,208
1277,587
1278,562
1279,640
1280,264
1281,197
1282,379
1283,4
1284,465
1285,568
1286,207
1287,472
1288,540
1289,344
1290,252
1291,662
1292,586
1293,156
1294,251
1295,506
1296,793
1297,658
1298,726
1299,269
1300,150
1301,74
1302,541
1303,825
1304,741
1305,181
1306,470
1307,208
1308,275
1309,543
1310,166
1311,593
1312,711
1313,500
1314,110
1315,562
1316,134
1317,386
1318,177
1319,232
1320,288
1321,459
1322,870
1323,157
1324,386
1325,864
1326,626
1327,232
1328,139
1329,830
1330,157
1331,406
1332,562
1333,658
1334,297
1335,484
1336,887
1337,658
1338,675
1339,385
1340,181
1341,741
1342,738
1343,255
1344,621
1345,267
1346,640
1347,870
1348,930
1349,328
1350,280
1351,465
1352,375
1353,472
1354,570
1355,594
1356,188
1357,1157
1358,424
1359,245
1360,549
1361,621
1362,189
1363,982
1364,658
1365,353
1366,190
1367,414
1368,722
1369,49
1370,372
1371,227
1372,1171
1373,539
1374,499
1375,684
1376,193
1377,42
1378,150
1379,465
1380,280
1381,477
1382,81
1383,540
1384,649
1385,1171
1386,540
1387,130
1388,16
1389,395
1390,42
1391,532
1392,141
1393,42
1394,87
1395,157
1396,267
1397,562
1398,662
1399,87
1400,174
1401,87
1402,431
1403,324
1404,662
1405,743
1406,397
1407,356
1408,203
1409,822
1410,369
1411,127
1412,370
1413,630
1414,741
1415,693
1416,270
1417,208
1418,397
1419,594
1420,473
1421,693
1422,269
1423,321
1424,996
1425,67
1426,299
1427,334
1428,630
1429,594
1430,483
1431,150
1432,1171
1433,427
1434,42
1435,996
1436,697
1437,484
1438,301
1439,375
1440,738
1441,352
1442,133
1443,693
1444,502
1445,265
1446,4
1447,426
1448,150
1449,133
1450,299
1451,1286
1452,190
1453,208
1454,491
1455,133
1456,97
1457,738
1458,459
1459,166
1460,448
1461,130
1462,321
1463,830
1464,334
1465,580
1466,188
1467,662
1468,188
1469,180
1470,472
1471,307
1472,975
1473,232
1474,77
1475,486
1476,4
1477,975
1478,270
1479,295
1480,428
1481,208
1482,464
1483,5
1484,465
1485,217
1486,484
1487,625
1488,125
1489,743
1490,20
1491,280
1492,133
1493,693
1494,368
1495,300
1496,879
1497,5
1498,217
1499,225
1500,190
1501,1171
1502,87
1503,714
1504,570
1505,357
1506,457
1507,395
1508,402
1509,480
1510,470
1511,406
1512,279
1513,118
1514,295
1515,472
1516,1171
1517,328
1518,662
1519,27
1520,1025
1521,1096
1522,25
1523,233
1524,486
1525,373
1526,334
1527,822
1528,414
1529,365
1530,352
1531,369
1532,225
1533,226
1534,25
1535,1186
1536,118
1537,525
1538,321
1539,814
1540,401
1541,395
1542,1122
1543,689
1544,397
1545,208
1546,218
1547,1025
1548,309
1549,230
1550,352
1551,1125
1552,628
1553,180
1554,125
1555,825
1556,354
1557,205
1558,353
1559,464
1560,1264
1561,838
1562,373
1563,547
1564,20
1565,996
1566,373
1567,141
1568,208
1569,190
1570,330
1571,139
1572,42
1573,269
1574,74
1575,403
1576,540
1577,369
1578,139
1579,483
1580,603
1581,42
1582,20
1583,854
1584,77
1585,500
1586,339
1587,675
1588,883
1589,514
1590,124
1591,464
1592,146
1593,269
1594,248
1595,201
1596,145
1597,248
1598,197
1599,309
1600,385
1601,500
1602,106
1603,4
1604,232
1605,768
1606,20
1607,402
1608,506
1609,370
1610,384
1611,279
1612,738
1613,806
1614,354
1615,467
1616,5
1617,364
1618,139
1619,514
1620,208
1621,1038
1622,328
1623,279
1624,20
1625,379
1626,278
1627,883
1628,596
1629,540
1630,145
1631,960
1632,377
1633,300
1634,879
1635,838
1636,882
1637,49
1638,738
1639,532
1640,568
1641,896
1642,265
1643,585
1644,822
1645,303
1646,273
1647,269
1648,306
1649,5
1650,397
1651,497
1652,349
1653,180
1654,403
1655,714
1656,369
1657,269
1658,975
1659,34
1660,339
1661,130
1662,307
1663,34
1664,280
1665,42
1666,398
1667,464
1668,473
1669,267
1670,307
1671,133
1672,573
1673,241
1674,42
1675,486
1676,401
1677,141
1678,157
1679,157
1680,217
1681,130
1682,300
1683,134
1684,397
1685,1097
1686,430
1687,141
1688,573
1689,275
1690,124
1691,20
1692,362
1693,181
1694,308
1695,1022
1696,273
1697,1322
1698,232
1699,625
1700,169
1701,5
1702,362
1703,673
1704,288
1705,328
1706,87
1707,42
1708,465
1709,675
1710,428
1711,290
1712,141
1713,541
1714,349
1715,42
1716,188
1717,42
1718,232
1719,291
1720,291
1721,25
1722,349
1723,353
1724,395
1725,218
1726,155
1727,49
1728,397
1729,134
1730,290
1731,467
1732,226
1733,256
1734,447
1735,834
1736,982
1737,265
1738,100
1739,525
1740,188
1741,743
1742,555
1743,181
1744,430
1745,447
1746,330
1747,145
1748,896
1749,173
1750,34
1751,110
1752,743
1753,543
1754,125
1755,484
1756,693
1757,472
1758,191
1759,525
1760,762
1761,465
1762,658
1763,514
1764,5
1765,208
1766,74
1767,500
1768,401
1769,579
1770,373
1771,509
1772,1209
1773,586
1774,809
1775,402
1776,554
1777,42
1778,256
1779,793
1780,188
1781,465
1782,208
1783,431
1784,125
1785,344
1786,563
1787,267
1788,294
1789,273
1790,303
1791,87
1792,424
1793,838
1794,675
1795,696
1796,865
1797,665
1798,459
1799,554
1800,145
1801,139
1802,658
1803,157
1804,5
1805,477
1806,870
1807,6
1808,89
1809,399
1810,87
1811,74
1812,124
1813,521
1814,982
1815,5
1816,5
1817,141
1818,388
1819,477
1820,267
1821,389
1822,491
1823,1171
1824,100
1825,301
1826,145
1827,431
1828,207
1829,197
1830,369
1831,395
1832,649
1833,125
1834,864
1835,540
1836,430
1837,134
1838,324
1839,430
1840,543
1841,324
1842,139
1843,822
1844,34
1845,280
1846,267
1847,369
1848,301
1849,506
1850,912
1851,139
1852,139
1853,806
1854,139
1855,20
1856,74
1857,491
1858,290
1859,218
1860,89
1861,124
1862,975
1863,285
1864,649
1865,134
1866,251
1867,882
1868,960
1869,373
1870,34
1871,270
1872,324
1873,385
1874,383
1875,353
1876,1286
1877,150
1878,265
1879,20
1880,568
1881,541
1882,89
1883,491
1884,370
1885,353
1886,25
1887,168
1888,385
1889,500
1890,354
1891,315
1892,5
1893,279
1894,470
1895,225
1896,145
1897,16
1898,941
1899,1022
1900,181
1901,110
1902,630
1903,491
1904,447
1905,480
1906,401
1907,780
1908,383
1909,369
1910,430
1911,630
1912,369
1913,134
1914,133
1915,339
1916,507
1917,993
1918,982
1919,34
1920,549
1921,89
1922,658
1923,521
1924,386
1925,675
1926,470
1927,100
1928,768
1929,762
1930,34
1931,252
1932,1122
1933,34
1934,422
1935,181
1936,103
1937,401
1938,34
1939,225
1940,477
1941,315
1942,738
1943,277
1944,451
1945,568
1946,89
1947,175
1948,218
1949,546
1950,295
1951,753
1952,87
1953,42
1954,34
1955,189
1956,468
1957,385
1958,797
1959,875
1960,139
1961,960
1962,1021
1963,562
1964,301
1965,465
1966,428
1967,544
1968,56
1969,1159
1970,278
1971,20
1972,976
1973,362
1974,349
1975,473
1976,465
1977,295
1978,419
1979,344
1980,5
1981,468
1982,521
1983,224
1984,546
1985,558
1986,240
1987,329
1988,447
1989,240
1990,422
1991,67
1992,34
1993,622
1994,352
1995,414
1996,292
1997,649
1998,879
1999,105
2000,214
2001,287
2002,116
2003,393
2004,384
2005,240
2006,354
2007,87
2008,34
2009,437
2010,665
2011,87
2012,398
2013,468
2014,42
2015,529
2016,34
2017,81
2018,398
2019,370
2020,14
2021,257
2022,81
2023,225
2024,237
2025,240
2026,267
2027,450
2028,292
2029,721
2030,42
2031,14
2032,404
2033,180
2034,315
2035,201
2036,413
2037,81
2038,354
2039,185
2040,310
2041,665
2042,315
2043,329
2044,352
2045,340
2046,743
2047,294
2048,537
2049,286
2050,34
2051,329
2052,317
2053,180
2054,368
2055,420
2056,34
2057,25
2058,42
2059,156
2060,431
2061,237
2062,201
2063,447
2064,506
2065,660
2066,704
2067,393
2068,409
2069,329
2070,691
2071,882
2072,479
2073,403
2074,375
2075,116
2076,745
2077,87
2078,491
2079,308
2080,345
2081,328
2082,5
2083,354
2084,704
2085,329
2086,545
2087,30
2088,141
2089,170
2090,42
2091,368
2092,340
2093,5
2094,313
2095,419
2096,496
2097,34
2098,74
2099,665
2100,276
2101,87
2102,275
2103,5
2104,721
2105,547
2106,67
2107,543
2108,704
2109,507
2110,192
2111,445
2112,74
2113,317
2114,42
2115,232
2116,451
2117,300
2118,248
2119,248
2120,773
2121,422
2122,337
2123,125
2124,686
2125,299
2126,5
2127,201
2128,472
2129,765
2130,982
2131,280
2132,686
2133,313
2134,507
2135,420
2136,563
2137,726
2138,568
2139,926
2140,125
2141,305
2142,170
2143,276
2144,328
2145,459
2146,707
2147,621
2148,302
2149,543
2150,34
2151,245
2152,879
2153,205
2154,176
2155,320
2156,507
2157,169
2158,563
2159,14
2160,344
2161,45
2162,419
2163,360
2164,317
2165,141
2166,208
2167,328
2168,458
2169,543
2170,507
2171,16
2172,227
2173,479
2174,560
2175,309
2176,458
2177,537
2178,16
2179,329
2180,537
2181,87
2182,308
2183,218
2184,604
2185,324
2186,300
2187,307
2188,882
2189,127
2190,286
2191,414
2192,0
2193,379
2194,16
2195,337
2196,205
2197,528
2198,529
2199,409
2200,431
2201,246
2202,127
2203,125
2204,521
2205,69
2206,5
2207,67
2208,67
2209,188
2210,65
2211,208
2212,604
2213,174
2214,743
2215,299
2216,360
2217,174
2218,205
2219,529
2220,554
2221,507
2222,42
2223,245
2224,308
2225,419
2226,81
2227,510
2228,299
2229,395
2230,166
2231,286
2232,395
2233,1086
2234,509
2235,405
2236,474
2237,42
2238,81
2239,586
2240,34
2241,454
2242,233
2243,99
2244,170
2245,130
2246,232
2247,447
2248,237
2249,635
2250,691
2251,300
2252,125
2253,412
2254,568
2255,510
2256,218
2257,256
2258,370
2259,69
2260,870
2261,87
2262,300
2263,404
2264,42
2265,672
2266,81
2267,468
2268,5
2269,529
2270,255
2271,477
2272,500
2273,156
2274,226
2275,103
2276,491
2277,5
2278,1176
2279,393
2280,1176
2281,313
2282,437
2283,232
2284,455
2285,125
2286,738
2287,551
2288,226
2289,310
2290,386
2291,962
2292,502
2293,255
2294,563
2295,300
2296,173
2297,384
2298,412
2299,237
2300,56
2301,545
2302,237
2303,537
2304,447
2305,81
2306,134
2307,328
2308,387
2309,300
2310,598
2311,260
2312,219
2313,743
2314,227
2315,307
2316,610
2317,225
2318,762
2319,628
2320,280
2321,125
2322,882
2323,508
2324,141
2325,704
2326,532
2327,139
2328,354
2329,287
2330,428
2331,276
2332,366
2333,294
2334,611
2335,383
2336,404
2337,97
2338,214
2339,625
2340,257
2341,529
2342,672
2343,34
2344,319
2345,465
2346,218
2347,352
2348,226
2349,315
2350,491
2351,879
2352,5
2353,133
2354,81
2355,219
2356,156
2357,672
2358,555
2359,295
2360,563
2361,972
2362,81
2363,5
2364,257
2365,360
2366,340
2367,443
2368,610
2369,255
2370,810
2371,796
2372,42
2373,345
2374,250
2375,285
2376,1022
2377,1322
2378,1722
2379,450
2380,5
2381,502
2382,691
2383,535
2384,347
2385,313
2386,283
2387,598
2388,56
2389,42
2390,112
2391,246
2392,14
2393,127
2394,133
2395,173
2396,213
2397,306
2398,886
2399,691
2400,130
2401,292
2402,604
2403,879
2404,226
2405,178
2406,27
2407,5
2408,265
2409,294
2410,768
2411,317
2412,762
2413,352
2414,375
2415,201
2416,563
2417,197
2418,404
2419,479
2420,328
2421,226
2422,610
2423,457
2424,166
2425,822
2426,67
2427,41
2428,506
2429,315
2430,340
2431,775
2432,189
2433,312
2434,42
2435,248
2436,521
2437,563
2438,554
2439,280
2440,315
2441,307
2442,528
2443,269
2444,353
2445,180
2446,729
2447,117
2448,625
2449,125
2450,392
2451,245
2452,658
2453,5
2454,230
2455,726
2456,5
2457,315
2458,255
2459,312
2460,528
2461,515
2462,554
2463,180
2464,521
2465,334
2466,42
2467,287
2468,317
2469,496
2470,5
2471,344
2472,278
2473,329
2474,133
2475,219
2476,214
2477,285
2478,299
2479,563
2480,662
2481,225
2482,42
2483,193
2484,180
2485,42
2486,5
2487,386
2488,42
2489,186
2490,280
2491,5
2492,170
2493,543
2494,686
2495,428
2496,276
2497,285
2498,197
2499,858
2500,166
2501,131
2502,461
2503,735
2504,704
2505,404
2506,286
2507,125
2508,177
2509,982
2510,192
2511,809
2512,103
2513,293
2514,42
