dataset,strong_branching_limit,num_features,hl1,hl2,hl3,hl4,epochs,num_branch_callbacks,runtime
rmatr100-p5.mps.gz,160,19,10,20,20,10,20,2514,19456.954974

solution status,objective value
601,707
602,1134
603,1097
604,1362
605,1797
606,1251
607,500
608,1396
609,1043
610,1430
611,116
612,1537
613,807
614,2725
615,2050
616,2026
617,547
618,1050
619,973
620,1070
621,1475
622,1309
623,1256
624,500
625,444
626,803
627,335
628,585
629,1051
630,2971
631,1199
632,2050
633,310
634,1446
635,689
636,447
637,1311
638,1459
639,1233
640,1786
641,392
642,1034
643,1290
644,916
645,251
646,492
647,123
648,410
649,1175
650,529
651,1187
652,561
653,1224
654,1316
655,1330
656,892
657,1346
658,676
659,1009
660,457
661,1445
662,542
663,300
664,223
665,335
666,711
667,228
668,451
669,1182
670,315
671,120
672,1596
673,694
674,273
675,1386
676,694
677,805
678,1156
679,540
680,1054
681,457
682,711
683,1694
684,925
685,1709
686,799
687,249
688,1994
689,1534
690,1182
691,1326
692,833
693,659
694,803
695,1073
696,520
697,769
698,2425
699,378
700,1334
701,551
702,1120
703,595
704,416
705,582
706,1339
707,1395
708,1633
709,540
710,1905
711,1525
712,897
713,320
714,1294
715,925
716,1187
717,897
718,893
719,267
720,342
721,809
722,807
723,1330
724,1246
725,1709
726,1204
727,1633
728,252
729,1130
730,420
731,1826
732,683
733,4
734,943
735,204
736,712
737,278
738,1826
739,616
740,252
741,1486
742,1311
743,774
744,551
745,1176
746,342
747,668
748,1119
749,930
750,724
751,726
752,1233
753,886
754,724
755,1327
756,301
757,1070
758,1104
759,269
760,571
761,1095
762,1398
763,1182
764,1163
765,1304
766,269
767,315
768,943
769,1083
770,249
771,1662
772,1327
773,1534
774,1476
775,1374
776,1446
777,659
778,837
779,614
780,457
781,123
782,1127
783,1117
784,678
785,1305
786,533
787,305
788,267
789,1404
790,1833
791,1084
792,1173
793,1417
794,565
795,2233
796,1119
797,2851
798,427
799,1174
800,437
801,1599
802,1017
803,4
804,893
805,513
806,1175
807,659
808,506
809,803
810,552
811,1426
812,1327
813,457
814,1627
815,380
816,1672
817,1225
818,269
819,1191
820,930
821,1246
822,306
823,1911
824,743
825,200
826,513
827,1356
828,215
829,795
830,856
831,1272
832,1475
833,1911
834,324
835,2050
836,223
837,1609
838,1339
839,1117
840,1784
841,1420
842,1333
843,324
844,438
845,1745
846,930
847,278
848,968
849,913
850,1986
851,582
852,223
853,1775
854,424
855,502
856,1662
857,442
858,837
859,556
860,1259
861,633
862,489
863,269
864,1152
865,1741
866,1117
867,1822
868,278
869,249
870,1227
871,1173
872,565
873,1986
874,2260
875,848
876,392
877,1395
878,1398
879,1290
880,1117
881,892
882,1339
883,521
884,824
885,2095
886,546
887,1214
888,659
889,1717
890,541
891,1250
892,879
893,762
894,1233
895,1192
896,1541
897,342
898,489
899,1214
900,397
901,419
902,1007
903,521
904,1063
905,821
906,1117
907,228
908,489
909,485
910,1290
911,529
912,1127
913,1191
914,110
915,744
916,1191
917,301
918,978
919,992
920,546
921,415
922,982
923,1248
924,1672
925,500
926,726
927,968
928,1070
929,1095
930,930
931,1633
932,1090
933,2330
934,1162
935,1304
936,1450
937,1101
938,1425
939,787
940,1022
941,1333
942,1002
943,506
944,1191
945,1226
946,1217
947,228
948,516
949,300
950,821
951,1696
952,424
953,1012
954,1472
955,1037
956,712
957,3597
958,485
959,1076
960,2157
961,1014
962,459
963,335
964,805
965,640
966,123
967,1014
968,35
969,94
970,15
971,1633
972,371
973,380
974,706
975,1398
976,1598
977,703
978,315
979,590
980,1041
981,1633
982,215
983,676
984,1611
985,707
986,492
987,1014
988,580
989,1960
990,668
991,1209
992,269
993,561
994,1339
995,67
996,994
997,267
998,2760
999,1572
1000,1434
1001,1422
1002,786
1003,549
1004,1163
1005,954
1006,342
1007,714
1008,1187
1009,1129
1010,651
1011,471
1012,502
1013,2292
1014,1290
1015,706
1016,1490
1017,733
1018,1408
1019,1398
1020,620
1021,506
1022,471
1023,1201
1024,1119
1025,501
1026,1054
1027,712
1028,380
1029,1204
1030,1327
1031,561
1032,1259
1033,342
1034,1737
1035,2004
1036,604
1037,1696
1038,325
1039,833
1040,269
1041,542
1042,2060
1043,278
1044,1572
1045,419
1046,476
1047,961
1048,1962
1049,870
1050,629
1051,1437
1052,582
1053,1184
1054,1734
1055,1173
1056,1333
1057,1551
1058,1816
1059,1203
1060,897
1061,994
1062,1543
1063,1704
1064,1976
1065,902
1066,1191
1067,1134
1068,1257
1069,1427
1070,1608
1071,486
1072,970
1073,574
1074,1275
1075,1246
1076,419
1077,1545
1078,1750
1079,1176
1080,1301
1081,1175
1082,311
1083,1101
1084,411
1085,1601
1086,733
1087,1022
1088,1891
1089,910
1090,799
1091,223
1092,837
1093,1333
1094,1182
1095,442
1096,892
1097,1750
1098,1395
1099,910
1100,703
1101,582
1102,1168
1103,269
1104,899
1105,707
1106,1101
1107,994
1108,513
1109,1054
1110,335
1111,874
1112,1276
1113,1217
1114,659
1115,1048
1116,1410
1117,380
1118,1891
1119,123
1120,2060
1121,1891
1122,1759
1123,1186
1124,837
1125,1626
1126,278
1127,894
1128,489
1129,1408
1130,774
1131,1250
1132,419
1133,541
1134,856
1135,948
1136,843
1137,1083
1138,612
1139,1822
1140,1186
1141,11
1142,1426
1143,1048
1144,357
1145,1593
1146,957
1147,315
1148,1791
1149,640
1150,1203
1151,733
1152,1283
1153,807
1154,684
1155,930
1156,799
1157,686
1158,1608
1159,440
1160,1101
1161,1617
1162,689
1163,683
1164,1250
1165,2050
1166,563
1167,899
1168,557
1169,720
1170,913
1171,469
1172,471
1173,734
1174,1021
1175,743
1176,1317
1177,943
1178,27
1179,561
1180,1217
1181,1434
1182,1214
1183,668
1184,1517
1185,921
1186,585
1187,489
1188,710
1189,1362
1190,621
1191,315
1192,457
1193,1182
1194,659
1195,342
1196,120
1197,1201
1198,424
1199,978
1200,686
1201,1361
1202,1043
1203,1395
1204,392
1205,1593
1206,638
1207,676
1208,759
1209,597
1210,1275
1211,380
1212,2005
1213,1187
1214,870
1215,1363
1216,371
1217,1496
1218,1127
1219,1808
1220,1151
1221,415
1222,1339
1223,556
1224,957
1225,1087
1226,1422
1227,219
1228,542
1229,52
1230,762
1231,123
1232,540
1233,316
1234,1234
1235,1520
1236,491
1237,1330
1238,893
1239,706
1240,1057
1241,1014
1242,1083
1243,419
1244,1141
1245,2030
1246,1101
1247,824
1248,412
1249,976
1250,335
1251,1820
1252,1301
1253,1608
1254,1446
1255,1163
1256,1591
1257,620
1258,973
1259,89
1260,356
1261,1021
1262,407
1263,1171
1264,2193
1265,504
1266,1734
1267,930
1268,1187
1269,480
1270,714
1271,980
1272,975
1273,910
1274,1171
1275,1816
1276,839
1277,1472
1278,1709
1279,1121
1280,574
1281,1090
1282,1127
1283,4
1284,1204
1285,625
1286,694
1287,1757
1288,1905
1289,943
1290,1320
1291,1508
1292,2308
1293,1820
1294,2004
1295,1494
1296,633
1297,457
1298,743
1299,1159
1300,241
1301,2134
1302,1333
1303,737
1304,1201
1305,497
1306,809
1307,799
1308,1333
1309,711
1310,300
1311,639
1312,1539
1313,1482
1314,1127
1315,741
1316,1163
1317,380
1318,152
1319,646
1320,756
1321,721
1322,920
1323,874
1324,1410
1325,925
1326,492
1327,425
1328,639
1329,1256
1330,761
1331,2760
1332,513
1333,1333
1334,563
1335,501
1336,782
1337,492
1338,951
1339,1395
1340,680
1341,1472
1342,574
1343,1933
1344,504
1345,116
1346,594
1347,1374
1348,152
1349,1201
1350,2534
1351,1680
1352,1508
1353,459
1354,2260
1355,724
1356,623
1357,925
1358,735
1359,683
1360,615
1361,1371
1362,1993
1363,1198
1364,726
1365,786
1366,1682
1367,1682
1368,1905
1369,350
1370,1745
1371,1541
1372,3841
1373,1816
1374,2295
1375,513
1376,2333
1377,1630
1378,1422
1379,1380
1380,317
1381,651
1382,973
1383,67
1384,374
1385,1504
1386,506
1387,910
1388,2110
1389,2345
1390,991
1391,500
1392,1308
1393,152
1394,424
1395,520
1396,786
1397,447
1398,1297
1399,973
1400,930
1401,424
1402,976
1403,457
1404,1445
1405,921
1406,621
1407,1446
1408,1186
1409,1129
1410,120
1411,779
1412,537
1413,1446
1414,1048
1415,1050
1416,1922
1417,897
1418,1816
1419,1057
1420,2016
1421,1214
1422,1101
1423,1545
1424,813
1425,1786
1426,1025
1427,1212
1428,414
1429,1871
1430,902
1431,824
1432,1314
1433,2224
1434,547
1435,719
1436,380
1437,1084
1438,351
1439,1496
1440,270
1441,1175
1442,1308
1443,152
1444,1320
1445,537
1446,1450
1447,786
1448,1119
1449,1778
1450,1322
1451,2578
1452,1090
1453,1596
1454,847
1455,1771
1456,2241
1457,906
1458,1347
1459,116
1460,1945
1461,699
1462,556
1463,1048
1464,950
1465,561
1466,710
1467,970
1468,350
1469,961
1470,506
1471,1241
1472,1304
1473,1424
1474,1309
1475,1251
1476,395
1477,502
1478,500
1479,604
1480,711
1481,1113
1482,315
1483,1339
1484,1314
1485,711
1486,848
1487,699
1488,317
1489,925
1490,1682
1491,1672
1492,847
1493,1924
1494,1809
1495,1496
1496,226
1497,1445
1498,392
1499,189
1500,733
1501,743
1502,623
1503,492
1504,1330
1505,380
1506,743
1507,1398
1508,1176
1509,67
1510,470
1511,748
1512,325
1513,552
1514,67
1515,1176
1516,414
1517,1498
1518,447
1519,712
1520,211
1521,1398
1522,935
1523,1472
1524,514
1525,594
1526,1378
1527,415
1528,1504
1529,778
1530,1292
1531,2133
1532,1022
1533,629
1534,1043
1535,1496
1536,1871
1537,1096
1538,1429
1539,756
1540,504
1541,301
1542,16
1543,374
1544,339
1545,1395
1546,1771
1547,269
1548,724
1549,1187
1550,854
1551,703
1552,150
1553,313
1554,74
1555,756
1556,350
1557,639
1558,317
1559,52
1560,787
1561,629
1562,561
1563,623
1564,457
1565,762
1566,52
1567,1216
1568,729
1569,1119
1570,580
1571,1101
1572,941
1573,684
1574,316
1575,552
1576,1163
1577,335
1578,317
1579,1134
1580,824
1581,89
1582,1809
1583,1541
1584,1299
1585,1175
1586,1771
1587,741
1588,1012
1589,324
1590,1130
1591,1651
1592,614
1593,573
1594,342
1595,1859
1596,1586
1597,1993
1598,420
1599,921
1600,1434
1601,1312
1602,300
1603,4
1604,1398
1605,269
1606,774
1607,380
1608,1407
1609,1214
1610,1201
1611,2714
1612,1339
1613,821
1614,1024
1615,1304
1616,114
1617,1163
1618,1283
1619,1963
1620,116
1621,1308
1622,541
1623,615
1624,585
1625,497
1626,848
1627,978
1628,228
1629,513
1630,594
1631,374
1632,152
1633,1278
1634,2086
1635,1596
1636,2141
1637,1020
1638,594
1639,994
1640,1808
1641,424
1642,392
1643,371
1644,116
1645,1304
1646,2404
1647,754
1648,871
1649,1127
1650,380
1651,316
1652,1083
1653,114
1654,694
1655,633
1656,902
1657,300
1658,352
1659,710
1660,991
1661,2030
1662,852
1663,563
1664,1595
1665,793
1666,1001
1667,1545
1668,897
1669,651
1670,1201
1671,541
1672,1130
1673,804
1674,1283
1675,724
1676,795
1677,503
1678,1398
1679,471
1680,1446
1681,1163
1682,457
1683,470
1684,2245
1685,990
1686,1800
1687,374
1688,206
1689,724
1690,206
1691,893
1692,1275
1693,1182
1694,1214
1695,23
1696,679
1697,1305
1698,1871
1699,500
1700,570
1701,316
1702,759
1703,1186
1704,591
1705,547
1706,360
1707,1806
1708,741
1709,683
1710,226
1711,1473
1712,1334
1713,1210
1714,626
1715,769
1716,1398
1717,706
1718,337
1719,1478
1720,483
1721,16
1722,1308
1723,1596
1724,957
1725,755
1726,649
1727,1545
1728,594
1729,404
1730,1022
1731,1243
1732,830
1733,342
1734,1134
1735,397
1736,460
1737,807
1738,1510
1739,1298
1740,815
1741,774
1742,1308
1743,1472
1744,1633
1745,990
1746,651
1747,1251
1748,1497
1749,1696
1750,1593
1751,703
1752,847
1753,1541
1754,1346
1755,313
1756,380
1757,504
1758,1043
1759,662
1760,420
1761,269
1762,733
1763,748
1764,625
1765,910
1766,337
1767,1251
1768,847
1769,629
1770,1326
1771,1430
1772,699
1773,963
1774,582
1775,417
1776,1192
1777,580
1778,1362
1779,797
1780,735
1781,1572
1782,582
1783,506
1784,3271
1785,1595
1786,337
1787,414
1788,1356
1789,963
1790,1001
1791,837
1792,857
1793,267
1794,513
1795,311
1796,315
1797,328
1798,489
1799,712
1800,797
1801,1150
1802,20
1803,934
1804,646
1805,385
1806,269
1807,683
1808,514
1809,1739
1810,447
1811,1219
1812,694
1813,699
1814,902
1815,2133
1816,2630
1817,67
1818,424
1819,683
1820,67
1821,813
1822,152
1823,902
1824,659
1825,712
1826,1412
1827,450
1828,1302
1829,1184
1830,1219
1831,456
1832,734
1833,741
1834,492
1835,1272
1836,623
1837,1511
1838,537
1839,1308
1840,1186
1841,483
1842,956
1843,857
1844,455
1845,1362
1846,1198
1847,800
1848,385
1849,460
1850,822
1851,440
1852,1083
1853,615
1854,1941
1855,921
1856,1259
1857,537
1858,416
1859,629
1860,1592
1861,1090
1862,762
1863,1793
1864,492
1865,16
1866,703
1867,356
1868,1198
1869,724
1870,311
1871,263
1872,554
1873,1186
1874,540
1875,537
1876,540
1877,925
1878,1278
1879,1826
1880,1176
1881,561
1882,712
1883,1175
1884,337
1885,1306
1886,1257
1887,582
1888,463
1889,440
1890,847
1891,694
1892,604
1893,574
1894,707
1895,1510
1896,340
1897,930
1898,633
1899,2933
1900,561
1901,1009
1902,580
1903,452
1904,540
1905,972
1906,53
1907,848
1908,492
1909,570
1910,591
1911,930
1912,1372
1913,397
1914,748
1915,552
1916,623
1917,1473
1918,625
1919,1827
1920,417
1921,223
1922,339
1923,998
1924,1150
1925,694
1926,463
1927,360
1928,1357
1929,1308
1930,743
1931,899
1932,1314
1933,360
1934,552
1935,1778
1936,1206
1937,1320
1938,1820
1939,1511
1940,782
1941,1184
1942,69
1943,16
1944,459
1945,2520
1946,1625
1947,540
1948,1068
1949,654
1950,329
1951,316
1952,483
1953,492
1954,1309
1955,551
1956,89
1957,1144
1958,1796
1959,457
1960,546
1961,870
1962,1171
1963,910
1964,1290
1965,1473
1966,711
1967,897
1968,910
1969,1184
1970,485
1971,712
1972,714
1973,726
1974,1309
1975,342
1976,762
1977,973
1978,513
1979,1083
1980,1308
1981,552
1982,457
1983,1434
1984,780
1985,2157
1986,1330
1987,706
1988,1596
1989,1480
1990,2134
1991,741
1992,540
1993,1119
1994,380
1995,1184
1996,2633
1997,554
1998,447
1999,1533
2000,837
2001,1329
2002,215
2003,1573
2004,1573
2005,975
2006,671
2007,719
2008,563
2009,1054
2010,694
2011,1410
2012,1734
2013,1001
2014,930
2015,263
2016,1168
2017,249
2018,741
2019,1272
2020,703
2021,557
2022,223
2023,1068
2024,457
2025,1545
2026,871
2027,267
2028,1633
2029,719
2030,910
2031,1184
2032,187
2033,761
2034,756
2035,1408
2036,970
2037,4
2038,569
2039,1809
2040,600
2041,1510
2042,683
2043,337
2044,746
2045,447
2046,1442
2047,1129
2048,473
2049,746
2050,307
2051,1630
2052,537
2053,2008
2054,746
2055,743
2056,416
2057,806
2058,267
2059,1598
2060,626
2061,856
2062,852
2063,941
2064,1841
2065,461
2066,455
2067,726
2068,780
2069,328
2070,2105
2071,1734
2072,913
2073,447
2074,484
2075,1308
2076,1012
2077,457
2078,971
2079,1645
2080,942
2081,634
2082,1686
2083,706
2084,521
2085,93
2086,1333
2087,554
2088,1101
2089,961
2090,594
2091,540
2092,54
2093,743
2094,930
2095,415
2096,1459
2097,800
2098,1342
2099,1112
2100,356
2101,1168
2102,1926
2103,1426
2104,1272
2105,1329
2106,990
2107,513
2108,623
2109,1419
2110,485
2111,1308
2112,469
2113,1397
2114,1210
2115,1176
2116,397
2117,694
2118,1694
2119,300
2120,1127
2121,1201
2122,935
2123,774
2124,503
2125,351
2126,551
2127,942
2128,328
2129,352
2130,385
2131,1196
2132,615
2133,1219
2134,1229
2135,1216
2136,970
2137,748
2138,2134
2139,1025
2140,1362
2141,2116
2142,914
2143,2362
2144,799
2145,1012
2146,925
2147,1408
2148,1633
2149,1290
2150,1819
2151,752
2152,529
2153,712
2154,1445
2155,562
2156,49
2157,42
2158,251
2159,935
2160,1584
2161,1596
2162,1496
2163,311
2164,1734
2165,1216
2166,557
2167,1398
2168,1225
2169,795
2170,450
2171,659
2172,552
2173,813
2174,1307
2175,871
2176,491
2177,1175
2178,921
2179,774
2180,540
2181,1319
2182,1822
2183,902
2184,871
2185,1439
2186,1252
2187,1408
2188,712
2189,67
2190,899
2191,1252
2192,533
2193,1675
2194,762
2195,582
2196,987
2197,1175
2198,1950
2199,1750
2200,1173
2201,1434
2202,2134
2203,1552
2204,956
2205,1021
2206,1186
2207,1308
2208,1306
2209,2306
2210,417
2211,267
2212,910
2213,506
2214,2337
2215,1596
2216,649
2217,491
2218,2157
2219,447
2220,460
2221,914
2222,709
2223,906
2224,1625
2225,2105
2226,748
2227,120
2228,1796
2229,313
2230,902
2231,899
2232,551
2233,1710
2234,1276
2235,457
2236,1022
2237,1001
2238,2575
2239,1333
2240,1219
2241,447
2242,1847
2243,1083
2244,916
2245,2205
2246,116
2247,417
2248,1945
2249,808
2250,206
2251,735
2252,427
2253,710
2254,1107
2255,649
2256,1043
2257,542
2258,626
2259,699
2260,651
2261,1403
2262,1090
2263,1591
2264,1059
2265,1037
2266,1150
2267,1746
2268,116
2269,935
2270,847
2271,417
2272,1101
2273,461
2274,1175
2275,2207
2276,856
2277,1445
2278,804
2279,1778
2280,1101
2281,540
2282,774
2283,385
2284,342
2285,762
2286,411
2287,1493
2288,574
2289,1097
2290,295
2291,485
2292,668
2293,146
2294,1793
2295,892
2296,1278
2297,629
2298,1048
2299,822
2300,617
2301,748
2302,316
2303,1816
2304,2216
2305,546
2306,342
2307,659
2308,349
2309,267
2310,1334
2311,269
2312,675
2313,504
2314,1475
2315,1407
2316,1407
2317,486
2318,1786
2319,620
2320,1145
2321,2078
2322,612
2323,599
2324,379
2325,486
2326,470
2327,354
2328,1541
2329,2092
2330,342
2331,1545
2332,503
2333,1993
2334,380
2335,1357
2336,543
2337,447
2338,335
2339,2078
2340,1051
2341,743
2342,1750
2343,2137
2344,1745
2345,1257
2346,833
2347,374
2348,315
2349,1204
2350,416
2351,1396
2352,741
2353,551
2354,223
2355,1976
2356,970
2357,500
2358,457
2359,1791
2360,2133
2361,724
2362,1992
2363,1090
2364,914
2365,311
2366,1046
2367,711
2368,542
2369,707
2370,1276
2371,1150
2372,212
2373,402
2374,714
2375,1339
2376,1184
2377,1771
2378,2292
2379,1308
2380,1357
2381,1924
2382,263
2383,448
2384,1272
2385,569
2386,800
2387,380
2388,870
2389,1473
2390,799
2391,837
2392,1511
2393,2078
2394,721
2395,154
2396,1176
2397,755
2398,635
2399,893
2400,300
2401,674
2402,722
2403,274
2404,491
2405,668
2406,1496
2407,726
2408,223
2409,762
2410,675
2411,1826
2412,741
2413,547
2414,951
2415,1591
2416,1182
2417,1497
2418,921
2419,335
2420,970
2421,1445
2422,407
2423,906
2424,376
2425,450
2426,116
2427,813
2428,1429
2429,1541
2430,2596
2431,1825
2432,443
2433,706
2434,263
2435,2072
2436,513
2437,714
2438,1910
2439,707
2440,1791
2441,270
2442,599
2443,546
2444,980
2445,2025
2446,540
2447,1922
2448,1182
2449,600
2450,2050
2451,491
2452,1306
2453,741
2454,416
2455,1186
2456,529
2457,1391
2458,807
2459,1608
2460,1630
2461,874
2462,834
2463,280
2464,906
2465,267
2466,1184
2467,215
2468,620
2469,325
2470,267
2471,743
2472,765
2473,627
2474,704
2475,342
2476,1476
2477,514
2478,551
2479,856
2480,2156
2481,1145
2482,474
2483,1714
2484,906
2485,1091
2486,1714
2487,1101
2488,978
2489,449
2490,1171
2491,994
2492,600
2493,305
2494,1171
2495,1645
2496,1996
2497,689
2498,338
2499,542
2500,52
2501,620
2502,748
2503,1101
2504,659
2505,1509
2506,215
2507,469
2508,1504
2509,2701
2510,1148
2511,1545
2512,1230
2513,436
2514,714
