dataset,strong_branching_limit,num_features,hl1,hl2,hl3,hl4,epochs,num_branch_callbacks,runtime
cov1075.mps.gz,50,7,15,30,30,15,20,888,59.566355

solution status,objective value
333,114
334,107
335,73
336,79
337,52
338,57
339,83
340,73
341,30
342,26
343,26
344,41
345,62
346,52
347,103
348,50
349,109
350,78
351,106
352,73
353,107
354,116
355,91
356,30
357,9
358,116
359,72
360,75
361,9
362,18
363,112
364,116
365,79
366,46
367,38
368,76
369,88
370,91
371,38
372,101
373,100
374,9
375,116
376,79
377,42
378,39
379,105
380,71
381,72
382,101
383,99
384,101
385,101
386,101
387,82
388,107
389,114
390,41
391,79
392,59
393,73
394,99
395,99
396,73
397,9
398,112
399,18
400,51
401,116
402,9
403,18
404,100
405,109
406,107
407,90
408,42
409,102
410,42
411,113
412,81
413,101
414,62
415,18
416,81
417,113
418,50
419,9
420,107
421,9
422,18
423,42
424,18
425,9
426,1
427,18
428,51
429,115
430,99
431,117
432,26
433,81
434,103
435,9
436,18
437,60
438,42
439,9
440,50
441,114
442,9
443,63
444,77
445,105
446,116
447,61
448,62
449,75
450,114
451,9
452,71
453,115
454,83
455,90
456,80
457,74
458,55
459,53
460,76
461,113
462,111
463,26
464,39
465,60
466,23
467,92
468,110
469,65
470,96
471,47
472,32
473,93
474,9
475,7
476,117
477,26
478,18
479,38
480,111
481,76
482,109
483,27
484,108
485,46
486,87
487,109
488,38
489,82
490,102
491,76
492,113
493,42
494,88
495,72
496,41
497,42
498,114
499,63
500,55
501,51
502,66
503,87
504,117
505,112
506,18
507,52
508,56
509,66
510,94
511,92
512,30
513,108
514,30
515,1
516,111
517,92
518,54
519,1
520,10
521,18
522,117
523,96
524,52
525,53
526,55
527,53
528,84
529,4
530,117
531,24
532,83
533,26
534,56
535,92
536,9
537,92
538,77
539,50
540,71
541,79
542,52
543,73
544,90
545,83
546,81
547,80
548,21
549,57
550,62
551,26
552,41
553,92
554,83
555,88
556,106
557,75
558,72
559,88
560,107
561,40
562,105
563,88
564,62
565,51
566,114
567,72
568,78
569,16
570,112
571,110
572,23
573,75
574,78
575,88
576,101
577,62
578,41
579,62
580,99
581,41
582,24
583,107
584,109
585,108
586,64
587,28
588,31
589,105
590,110
591,41
592,106
593,105
594,16
595,114
596,73
597,41
598,106
599,28
600,114
601,9
602,112
603,18
604,117
605,113
606,41
607,116
608,16
609,52
610,113
611,115
612,116
613,64
614,101
615,7
616,99
617,9
618,41
619,79
620,100
621,53
622,67
623,118
624,83
625,27
626,119
627,50
628,64
629,53
630,74
631,72
632,24
633,71
634,77
635,111
636,73
637,51
638,75
639,73
640,23
641,23
642,62
643,51
644,105
645,10
646,71
647,75
648,73
649,99
650,6
651,80
652,77
653,106
654,73
655,77
656,100
657,38
658,63
659,100
660,116
661,115
662,105
663,55
664,115
665,62
666,113
667,114
668,45
669,105
670,115
671,77
672,80
673,71
674,71
675,108
676,80
677,111
678,111
679,6
680,112
681,113
682,26
683,51
684,66
685,94
686,39
687,28
688,115
689,80
690,116
691,9
692,113
693,112
694,114
695,26
696,28
697,4
698,62
699,28
700,91
701,42
702,63
703,8
704,30
705,111
706,50
707,99
708,63
709,56
710,72
711,26
712,50
713,71
714,74
715,73
716,28
717,92
718,108
719,106
720,64
721,45
722,30
723,116
724,94
725,26
726,21
727,55
728,80
729,80
730,92
731,103
732,93
733,90
734,91
735,98
736,102
737,85
738,77
739,87
740,91
741,64
742,114
743,26
744,28
745,79
746,64
747,107
748,20
749,38
750,46
751,23
752,35
753,26
754,28
755,108
756,107
757,63
758,64
759,62
760,63
761,23
762,59
763,64
764,59
765,4
766,82
767,55
768,117
769,10
770,1
771,20
772,16
773,38
774,41
775,28
776,110
777,108
778,110
779,38
780,39
781,1
782,111
783,20
784,63
785,45
786,76
787,110
788,46
789,104
790,10
791,80
792,1
793,60
794,92
795,28
796,9
797,64
798,105
799,64
800,39
801,45
802,95
803,28
804,64
805,78
806,113
807,53
808,50
809,52
810,101
811,73
812,23
813,109
814,79
815,54
816,81
817,42
818,43
819,28
820,44
821,49
822,114
823,45
824,118
825,114
826,91
827,43
828,92
829,105
830,45
831,114
832,64
833,63
834,71
835,74
836,42
837,75
838,64
839,79
840,79
841,30
842,27
843,42
844,114
845,25
846,22
847,28
848,107
849,107
850,71
851,106
852,63
853,106
854,81
855,116
856,50
857,24
858,54
859,77
860,41
861,99
862,79
863,91
864,73
865,78
866,87
867,50
868,24
869,77
870,71
871,78
872,81
873,77
874,117
875,53
876,50
877,114
878,42
879,39
880,6
881,99
882,118
883,112
884,54
885,103
886,27
887,75
888,91
