dataset,strong_branching_limit,num_features,hl1,hl2,hl3,hl4,epochs,num_branch_callbacks,runtime
cov1075.mps.gz,100,7,15,30,30,15,20,892,60.640223

solution status,objective value
383,35
384,40
385,43
386,56
387,46
388,113
389,73
390,16
391,60
392,101
393,95
394,83
395,20
396,53
397,76
398,74
399,110
400,64
401,79
402,51
403,64
404,119
405,108
406,55
407,82
408,119
409,111
410,117
411,74
412,75
413,111
414,30
415,118
416,110
417,39
418,4
419,67
420,118
421,119
422,74
423,64
424,82
425,74
426,74
427,55
428,4
429,115
430,115
431,119
432,88
433,119
434,72
435,58
436,62
437,42
438,119
439,87
440,119
441,55
442,74
443,81
444,115
445,66
446,38
447,55
448,94
449,92
450,91
451,90
452,63
453,113
454,56
455,43
456,109
457,67
458,112
459,27
460,111
461,42
462,24
463,30
464,4
465,110
466,94
467,99
468,6
469,43
470,30
471,94
472,9
473,41
474,60
475,76
476,42
477,26
478,87
479,23
480,9
481,53
482,90
483,26
484,96
485,63
486,46
487,73
488,63
489,75
490,28
491,54
492,64
493,108
494,58
495,53
496,60
497,46
498,30
499,100
500,74
501,103
502,4
503,26
504,100
505,103
506,39
507,101
508,90
509,101
510,23
511,94
512,109
513,92
514,28
515,116
516,107
517,91
518,67
519,43
520,18
521,52
522,86
523,119
524,107
525,110
526,83
527,74
528,53
529,91
530,11
531,60
532,73
533,76
534,51
535,75
536,1
537,28
538,82
539,92
540,10
541,18
542,43
543,67
544,46
545,77
546,20
547,102
548,10
549,83
550,77
551,74
552,53
553,43
554,67
555,81
556,83
557,107
558,43
559,114
560,79
561,26
562,40
563,101
564,118
565,75
566,92
567,88
568,26
569,102
570,92
571,102
572,46
573,67
574,82
575,82
576,10
577,119
578,77
579,81
580,91
581,43
582,4
583,119
584,18
585,102
586,28
587,82
588,92
589,74
590,26
591,39
592,92
593,28
594,26
595,100
596,28
597,9
598,43
599,26
600,99
601,6
602,38
603,117
604,64
605,38
606,73
607,74
608,62
609,99
610,18
611,7
612,59
613,40
614,102
615,88
616,112
617,54
618,18
619,99
620,95
621,30
622,24
623,64
624,88
625,24
626,102
627,57
628,91
629,41
630,27
631,92
632,88
633,24
634,27
635,91
636,95
637,24
638,17
639,87
640,38
641,107
642,41
643,38
644,99
645,91
646,90
647,71
648,84
649,50
650,90
651,102
652,90
653,119
654,115
655,31
656,64
657,43
658,90
659,43
660,27
661,90
662,36
663,77
664,24
665,64
666,4
667,112
668,105
669,90
670,28
671,83
672,64
673,43
674,64
675,18
676,92
677,79
678,74
679,36
680,6
681,63
682,77
683,26
684,85
685,115
686,53
687,119
688,108
689,115
690,88
691,54
692,73
693,75
694,52
695,52
696,77
697,43
698,10
699,102
700,72
701,101
702,82
703,43
704,64
705,107
706,9
707,41
708,7
709,66
710,49
711,45
712,28
713,92
714,28
715,114
716,89
717,75
718,9
719,56
720,42
721,111
722,103
723,55
724,25
725,55
726,35
727,4
728,118
729,100
730,111
731,28
732,118
733,23
734,63
735,43
736,104
737,41
738,42
739,100
740,114
741,73
742,51
743,1
744,43
745,18
746,75
747,64
748,112
749,75
750,64
751,53
752,106
753,1
754,21
755,82
756,46
757,67
758,81
759,28
760,26
761,31
762,104
763,79
764,21
765,38
766,109
767,95
768,1
769,66
770,104
771,64
772,43
773,45
774,45
775,104
776,43
777,28
778,13
779,42
780,41
781,104
782,118
783,104
784,24
785,102
786,82
787,88
788,43
789,68
790,87
791,43
792,26
793,90
794,85
795,103
796,90
797,73
798,101
799,52
800,23
801,116
802,107
803,103
804,109
805,91
806,92
807,28
808,93
809,98
810,79
811,94
812,83
813,104
814,63
815,92
816,64
817,112
818,59
819,71
820,108
821,79
822,43
823,42
824,114
825,109
826,113
827,91
828,54
829,28
830,32
831,107
832,30
833,27
834,42
835,114
836,22
837,42
838,91
839,114
840,42
841,39
842,113
843,71
844,17
845,50
846,51
847,54
848,95
849,63
850,116
851,99
852,81
853,60
854,50
855,109
856,31
857,79
858,95
859,52
860,54
861,27
862,91
863,27
864,84
865,103
866,91
867,78
868,81
869,77
870,76
871,24
872,71
873,109
874,54
875,77
876,99
877,116
878,27
879,78
880,81
881,50
882,39
883,27
884,56
885,4
886,72
887,63
888,54
889,27
890,103
891,109
892,63
