dataset,strong_branching_limit,num_features,hl1,hl2,hl3,hl4,epochs,num_branch_callbacks,runtime
cov1075.mps.gz,100,7,10,20,20,10,20,884,56.403227

solution status,objective value
383,35
384,40
385,43
386,56
387,46
388,113
389,73
390,16
391,60
392,101
393,95
394,83
395,20
396,53
397,76
398,74
399,110
400,64
401,79
402,51
403,64
404,119
405,108
406,55
407,82
408,119
409,111
410,117
411,74
412,75
413,111
414,30
415,118
416,110
417,39
418,4
419,67
420,118
421,119
422,74
423,64
424,82
425,74
426,74
427,55
428,4
429,115
430,115
431,119
432,88
433,119
434,72
435,58
436,62
437,42
438,119
439,87
440,119
441,55
442,74
443,81
444,115
445,66
446,38
447,55
448,94
449,92
450,91
451,90
452,63
453,113
454,56
455,43
456,109
457,67
458,112
459,27
460,111
461,42
462,24
463,30
464,4
465,110
466,94
467,99
468,6
469,43
470,30
471,94
472,9
473,41
474,60
475,76
476,42
477,26
478,87
479,23
480,9
481,53
482,90
483,26
484,96
485,63
486,46
487,73
488,63
489,75
490,28
491,54
492,64
493,108
494,58
495,53
496,60
497,46
498,30
499,100
500,74
501,103
502,4
503,26
504,100
505,103
506,39
507,101
508,90
509,101
510,23
511,94
512,109
513,92
514,28
515,116
516,107
517,91
518,67
519,43
520,18
521,52
522,86
523,119
524,107
525,110
526,83
527,74
528,53
529,91
530,11
531,60
532,73
533,51
534,39
535,1
536,28
537,82
538,92
539,10
540,18
541,43
542,67
543,46
544,77
545,20
546,102
547,10
548,83
549,77
550,74
551,53
552,43
553,67
554,81
555,83
556,107
557,43
558,114
559,79
560,6
561,52
562,101
563,118
564,75
565,92
566,105
567,26
568,102
569,92
570,102
571,83
572,99
573,66
574,106
575,82
576,10
577,119
578,77
579,81
580,91
581,43
582,4
583,119
584,18
585,102
586,28
587,82
588,92
589,74
590,26
591,39
592,92
593,28
594,26
595,100
596,28
597,9
598,43
599,26
600,99
601,6
602,38
603,117
604,64
605,38
606,73
607,74
608,62
609,99
610,18
611,7
612,59
613,40
614,66
615,64
616,54
617,18
618,99
619,72
620,113
621,6
622,42
623,64
624,26
625,27
626,91
627,63
628,103
629,41
630,41
631,41
632,92
633,31
634,27
635,92
636,88
637,24
638,27
639,91
640,95
641,24
642,102
643,31
644,99
645,107
646,41
647,38
648,99
649,91
650,20
651,119
652,43
653,84
654,6
655,17
656,50
657,90
658,102
659,119
660,43
661,111
662,71
663,118
664,112
665,41
666,43
667,27
668,90
669,59
670,55
671,24
672,4
673,112
674,105
675,90
676,28
677,43
678,64
679,18
680,62
681,77
682,26
683,36
684,57
685,26
686,99
687,62
688,119
689,108
690,74
691,88
692,54
693,73
694,75
695,73
696,52
697,77
698,43
699,10
700,102
701,72
702,101
703,82
704,43
705,64
706,107
707,9
708,41
709,7
710,66
711,49
712,118
713,28
714,92
715,28
716,117
717,67
718,75
719,9
720,56
721,111
722,110
723,46
724,4
725,66
726,41
727,110
728,95
729,55
730,49
731,111
732,100
733,53
734,35
735,43
736,104
737,41
738,100
739,99
740,95
741,41
742,73
743,51
744,1
745,43
746,18
747,75
748,64
749,112
750,75
751,64
752,53
753,106
754,24
755,21
756,28
757,82
758,67
759,46
760,81
761,28
762,26
763,31
764,104
765,17
766,30
767,66
768,21
769,38
770,109
771,92
772,66
773,45
774,92
775,66
776,104
777,64
778,1
779,42
780,41
781,104
782,106
783,14
784,43
785,13
786,24
787,102
788,82
789,88
790,43
791,42
792,87
793,103
794,23
795,28
796,64
797,103
798,92
799,23
800,73
801,101
802,52
803,23
804,109
805,79
806,54
807,81
808,42
809,43
810,28
811,44
812,49
813,114
814,45
815,118
816,55
817,91
818,43
819,92
820,105
821,45
822,114
823,64
824,63
825,71
826,74
827,42
828,107
829,24
830,99
831,28
832,30
833,27
834,42
835,6
836,115
837,22
838,42
839,114
840,42
841,50
842,39
843,113
844,8
845,44
846,116
847,75
848,77
849,99
850,81
851,60
852,50
853,109
854,31
855,112
856,88
857,88
858,54
859,27
860,91
861,27
862,79
863,91
864,78
865,81
866,42
867,31
868,71
869,109
870,88
871,50
872,81
873,31
874,112
875,77
876,59
877,31
878,67
879,72
880,63
881,103
882,27
883,54
884,109
