dataset,strong_branching_limit,num_features,hl1,hl2,hl3,hl4,epochs,num_branch_callbacks,runtime
bienst2.mps.gz,320,7,10,20,20,10,20,2556,159.452722

solution status,objective value
627,486
628,103
629,93
630,88
631,83
632,96
633,187
634,65
635,65
636,350
637,103
638,100
639,285
640,81
641,79
642,81
643,306
644,83
645,110
646,252
647,69
648,112
649,93
650,95
651,69
652,109
653,83
654,69
655,411
656,187
657,285
658,112
659,109
660,83
661,69
662,88
663,81
664,437
665,88
666,83
667,291
668,103
669,103
670,102
671,486
672,88
673,148
674,83
675,109
676,95
677,83
678,69
679,65
680,350
681,88
682,65
683,86
684,252
685,69
686,112
687,103
688,102
689,109
690,83
691,69
692,437
693,88
694,83
695,69
696,102
697,486
698,88
699,65
700,350
701,83
702,95
703,112
704,109
705,350
706,69
707,252
708,69
709,112
710,81
711,95
712,140
713,103
714,109
715,88
716,90
717,437
718,234
719,187
720,110
721,470
722,257
723,469
724,69
725,69
726,69
727,69
728,144
729,259
730,255
731,150
732,156
733,138
734,96
735,110
736,150
737,257
738,285
739,86
740,67
741,138
742,144
743,285
744,470
745,86
746,470
747,67
748,67
749,37
750,259
751,255
752,150
753,156
754,138
755,88
756,88
757,103
758,69
759,486
760,88
761,41
762,103
763,187
764,110
765,102
766,465
767,109
768,102
769,102
770,208
771,110
772,95
773,110
774,69
775,305
776,96
777,96
778,103
779,112
780,102
781,100
782,350
783,252
784,112
785,109
786,65
787,88
788,103
789,100
790,69
791,69
792,100
793,80
794,94
795,83
796,69
797,88
798,67
799,81
800,104
801,305
802,197
803,103
804,100
805,69
806,332
807,93
808,80
809,99
810,93
811,80
812,99
813,67
814,88
815,104
816,67
817,88
818,64
819,90
820,94
821,96
822,385
823,99
824,56
825,101
826,273
827,87
828,102
829,382
830,65
831,95
832,67
833,79
834,89
835,156
836,103
837,95
838,139
839,104
840,489
841,97
842,67
843,96
844,88
845,92
846,67
847,99
848,97
849,102
850,112
851,89
852,87
853,88
854,67
855,101
856,80
857,65
858,103
859,89
860,83
861,97
862,68
863,81
864,86
865,106
866,104
867,110
868,191
869,85
870,104
871,92
872,329
873,67
874,94
875,81
876,89
877,88
878,68
879,110
880,95
881,67
882,90
883,90
884,65
885,65
886,100
887,158
888,127
889,124
890,142
891,88
892,95
893,90
894,96
895,89
896,54
897,159
898,126
899,150
900,156
901,152
902,153
903,89
904,154
905,88
906,89
907,96
908,102
909,124
910,142
911,96
912,89
913,89
914,124
915,142
916,67
917,68
918,67
919,126
920,124
921,142
922,156
923,96
924,68
925,89
926,150
927,68
928,156
929,152
930,96
931,68
932,153
933,89
934,154
935,88
936,89
937,93
938,69
939,67
940,81
941,65
942,107
943,90
944,81
945,83
946,102
947,240
948,103
949,100
950,102
951,101
952,109
953,92
954,64
955,103
956,109
957,101
958,81
959,102
960,103
961,89
962,96
963,92
964,89
965,89
966,86
967,109
968,67
969,83
970,102
971,189
972,65
973,191
974,90
975,240
976,435
977,65
978,421
979,381
980,127
981,470
982,176
983,101
984,87
985,87
986,87
987,101
988,87
989,68
990,196
991,90
992,94
993,88
994,89
995,89
996,88
997,83
998,100
999,103
1000,109
1001,83
1002,95
1003,103
1004,81
1005,87
1006,104
1007,80
1008,101
1009,183
1010,208
1011,94
1012,100
1013,65
1014,99
1015,101
1016,80
1017,94
1018,110
1019,315
1020,68
1021,67
1022,81
1023,142
1024,102
1025,81
1026,85
1027,102
1028,103
1029,81
1030,68
1031,89
1032,110
1033,103
1034,90
1035,445
1036,202
1037,248
1038,109
1039,103
1040,79
1041,417
1042,94
1043,95
1044,245
1045,83
1046,87
1047,100
1048,156
1049,100
1050,64
1051,83
1052,101
1053,487
1054,65
1055,81
1056,100
1057,85
1058,99
1059,102
1060,101
1061,83
1062,245
1063,83
1064,67
1065,106
1066,96
1067,109
1068,95
1069,156
1070,99
1071,102
1072,83
1073,65
1074,80
1075,64
1076,94
1077,101
1078,99
1079,110
1080,92
1081,93
1082,81
1083,245
1084,65
1085,110
1086,112
1087,101
1088,112
1089,103
1090,87
1091,145
1092,120
1093,142
1094,148
1095,83
1096,100
1097,101
1098,127
1099,159
1100,160
1101,126
1102,150
1103,156
1104,154
1105,80
1106,67
1107,81
1108,381
1109,65
1110,65
1111,81
1112,100
1113,96
1114,80
1115,100
1116,65
1117,80
1118,372
1119,323
1120,100
1121,100
1122,381
1123,65
1124,65
1125,100
1126,127
1127,159
1128,160
1129,126
1130,150
1131,156
1132,83
1133,81
1134,89
1135,154
1136,100
1137,83
1138,81
1139,100
1140,112
1141,100
1142,484
1143,112
1144,100
1145,106
1146,112
1147,100
1148,112
1149,107
1150,263
1151,81
1152,110
1153,127
1154,127
1155,100
1156,112
1157,112
1158,159
1159,83
1160,106
1161,100
1162,101
1163,160
1164,126
1165,150
1166,156
1167,154
1168,99
1169,67
1170,83
1171,81
1172,100
1173,194
1174,304
1175,100
1176,106
1177,106
1178,81
1179,83
1180,65
1181,83
1182,103
1183,89
1184,95
1185,109
1186,101
1187,92
1188,106
1189,79
1190,136
1191,110
1192,88
1193,167
1194,107
1195,88
1196,191
1197,112
1198,293
1199,257
1200,263
1201,285
1202,251
1203,266
1204,291
1205,68
1206,95
1207,412
1208,300
1209,251
1210,266
1211,291
1212,312
1213,95
1214,95
1215,312
1216,95
1217,89
1218,301
1219,285
1220,381
1221,266
1222,95
1223,451
1224,95
1225,95
1226,95
1227,285
1228,381
1229,263
1230,64
1231,412
1232,300
1233,251
1234,371
1235,451
1236,126
1237,353
1238,95
1239,95
1240,312
1241,95
1242,95
1243,353
1244,126
1245,312
1246,95
1247,95
1248,95
1249,126
1250,451
1251,95
1252,240
1253,95
1254,266
1255,291
1256,312
1257,95
1258,301
1259,301
1260,312
1261,95
1262,95
1263,266
1264,451
1265,263
1266,412
1267,300
1268,301
1269,251
1270,312
1271,95
1272,95
1273,291
1274,312
1275,95
1276,301
1277,312
1278,95
1279,95
1280,68
1281,291
1282,263
1283,312
1284,95
1285,240
1286,412
1287,312
1288,95
1289,95
1290,300
1291,312
1292,95
1293,258
1294,301
1295,112
1296,88
1297,67
1298,111
1299,88
1300,107
1301,65
1302,83
1303,64
1304,110
1305,88
1306,81
1307,95
1308,139
1309,145
1310,142
1311,127
1312,103
1313,160
1314,126
1315,103
1316,150
1317,96
1318,156
1319,148
1320,96
1321,153
1322,103
1323,154
1324,83
1325,148
1326,315
1327,219
1328,79
1329,96
1330,364
1331,103
1332,165
1333,83
1334,240
1335,87
1336,87
1337,232
1338,89
1339,94
1340,83
1341,463
1342,107
1343,158
1344,54
1345,476
1346,482
1347,496
1348,65
1349,68
1350,156
1351,127
1352,133
1353,139
1354,88
1355,99
1356,106
1357,165
1358,126
1359,133
1360,139
1361,88
1362,68
1363,150
1364,152
1365,85
1366,153
1367,133
1368,139
1369,355
1370,209
1371,88
1372,95
1373,154
1374,64
1375,106
1376,88
1377,245
1378,80
1379,89
1380,79
1381,156
1382,55
1383,106
1384,87
1385,68
1386,103
1387,245
1388,96
1389,160
1390,65
1391,67
1392,64
1393,106
1394,81
1395,482
1396,159
1397,476
1398,156
1399,160
1400,89
1401,68
1402,495
1403,89
1404,89
1405,496
1406,65
1407,104
1408,65
1409,68
1410,101
1411,106
1412,189
1413,448
1414,503
1415,497
1416,435
1417,93
1418,68
1419,97
1420,109
1421,95
1422,448
1423,307
1424,497
1425,435
1426,100
1427,102
1428,93
1429,85
1430,245
1431,105
1432,81
1433,97
1434,102
1435,67
1436,194
1437,87
1438,68
1439,78
1440,349
1441,376
1442,90
1443,106
1444,108
1445,64
1446,106
1447,108
1448,89
1449,68
1450,86
1451,90
1452,69
1453,82
1454,109
1455,65
1456,92
1457,64
1458,67
1459,153
1460,65
1461,88
1462,92
1463,103
1464,69
1465,88
1466,79
1467,347
1468,107
1469,107
1470,108
1471,87
1472,78
1473,462
1474,68
1475,132
1476,85
1477,69
1478,68
1479,67
1480,79
1481,90
1482,80
1483,100
1484,82
1485,65
1486,69
1487,109
1488,79
1489,65
1490,85
1491,69
1492,69
1493,78
1494,45
1495,85
1496,69
1497,94
1498,106
1499,67
1500,108
1501,112
1502,110
1503,83
1504,158
1505,65
1506,67
1507,87
1508,86
1509,96
1510,69
1511,102
1512,83
1513,68
1514,93
1515,78
1516,232
1517,79
1518,83
1519,385
1520,112
1521,101
1522,96
1523,69
1524,102
1525,89
1526,86
1527,67
1528,89
1529,85
1530,69
1531,92
1532,285
1533,80
1534,109
1535,86
1536,68
1537,83
1538,80
1539,87
1540,94
1541,68
1542,297
1543,112
1544,233
1545,112
1546,68
1547,65
1548,112
1549,89
1550,196
1551,78
1552,88
1553,80
1554,102
1555,64
1556,90
1557,104
1558,106
1559,78
1560,265
1561,78
1562,80
1563,106
1564,102
1565,108
1566,440
1567,90
1568,78
1569,83
1570,217
1571,108
1572,190
1573,93
1574,69
1575,109
1576,94
1577,92
1578,69
1579,83
1580,90
1581,68
1582,80
1583,67
1584,97
1585,65
1586,83
1587,86
1588,480
1589,82
1590,466
1591,85
1592,68
1593,103
1594,82
1595,89
1596,55
1597,109
1598,82
1599,68
1600,87
1601,268
1602,112
1603,79
1604,67
1605,90
1606,109
1607,103
1608,67
1609,106
1610,80
1611,96
1612,88
1613,95
1614,110
1615,67
1616,80
1617,82
1618,95
1619,108
1620,106
1621,493
1622,90
1623,78
1624,92
1625,85
1626,88
1627,474
1628,87
1629,86
1630,108
1631,94
1632,88
1633,85
1634,90
1635,89
1636,69
1637,492
1638,258
1639,94
1640,101
1641,94
1642,101
1643,69
1644,83
1645,64
1646,90
1647,87
1648,95
1649,89
1650,491
1651,69
1652,86
1653,108
1654,64
1655,479
1656,94
1657,96
1658,69
1659,64
1660,82
1661,96
1662,195
1663,83
1664,96
1665,107
1666,103
1667,89
1668,108
1669,103
1670,89
1671,109
1672,92
1673,96
1674,85
1675,89
1676,100
1677,112
1678,109
1679,390
1680,102
1681,112
1682,90
1683,87
1684,108
1685,67
1686,106
1687,96
1688,80
1689,364
1690,85
1691,69
1692,112
1693,69
1694,78
1695,94
1696,87
1697,82
1698,328
1699,85
1700,94
1701,108
1702,82
1703,112
1704,80
1705,103
1706,112
1707,79
1708,69
1709,82
1710,94
1711,350
1712,103
1713,65
1714,380
1715,104
1716,96
1717,86
1718,103
1719,104
1720,64
1721,109
1722,103
1723,421
1724,88
1725,83
1726,89
1727,87
1728,112
1729,64
1730,100
1731,93
1732,88
1733,100
1734,112
1735,92
1736,380
1737,100
1738,89
1739,376
1740,100
1741,96
1742,371
1743,100
1744,64
1745,89
1746,110
1747,100
1748,85
1749,83
1750,106
1751,69
1752,82
1753,69
1754,88
1755,82
1756,372
1757,68
1758,110
1759,88
1760,85
1761,102
1762,78
1763,80
1764,90
1765,89
1766,110
1767,96
1768,95
1769,93
1770,103
1771,108
1772,92
1773,65
1774,96
1775,348
1776,79
1777,94
1778,80
1779,413
1780,109
1781,463
1782,150
1783,79
1784,83
1785,88
1786,83
1787,240
1788,103
1789,101
1790,65
1791,86
1792,103
1793,96
1794,87
1795,69
1796,65
1797,67
1798,90
1799,87
1800,78
1801,79
1802,112
1803,106
1804,81
1805,98
1806,109
1807,89
1808,92
1809,78
1810,94
1811,502
1812,303
1813,100
1814,106
1815,97
1816,384
1817,88
1818,111
1819,83
1820,92
1821,104
1822,234
1823,112
1824,108
1825,67
1826,112
1827,97
1828,78
1829,106
1830,67
1831,82
1832,97
1833,100
1834,219
1835,101
1836,97
1837,80
1838,93
1839,103
1840,101
1841,293
1842,89
1843,299
1844,104
1845,92
1846,104
1847,108
1848,421
1849,67
1850,67
1851,103
1852,96
1853,90
1854,79
1855,111
1856,106
1857,89
1858,69
1859,99
1860,108
1861,87
1862,103
1863,102
1864,67
1865,67
1866,78
1867,86
1868,147
1869,83
1870,106
1871,102
1872,87
1873,94
1874,92
1875,83
1876,79
1877,108
1878,69
1879,488
1880,106
1881,68
1882,159
1883,476
1884,482
1885,156
1886,55
1887,106
1888,68
1889,160
1890,416
1891,106
1892,151
1893,153
1894,68
1895,447
1896,484
1897,68
1898,106
1899,67
1900,106
1901,68
1902,99
1903,89
1904,89
1905,97
1906,87
1907,94
1908,433
1909,79
1910,90
1911,298
1912,67
1913,157
1914,126
1915,150
1916,138
1917,144
1918,78
1919,110
1920,331
1921,107
1922,93
1923,88
1924,92
1925,99
1926,88
1927,93
1928,100
1929,78
1930,110
1931,88
1932,92
1933,112
1934,89
1935,159
1936,126
1937,92
1938,112
1939,160
1940,110
1941,89
1942,150
1943,78
1944,107
1945,88
1946,83
1947,138
1948,144
1949,78
1950,107
1951,88
1952,83
1953,92
1954,99
1955,106
1956,112
1957,83
1958,93
1959,100
1960,96
1961,55
1962,161
1963,92
1964,110
1965,78
1966,112
1967,181
1968,94
1969,331
1970,83
1971,99
1972,101
1973,112
1974,124
1975,107
1976,126
1977,88
1978,104
1979,108
1980,108
1981,112
1982,100
1983,107
1984,110
1985,376
1986,382
1987,88
1988,89
1989,108
1990,160
1991,161
1992,107
1993,110
1994,92
1995,99
1996,112
1997,89
1998,102
1999,100
2000,112
2001,103
2002,78
2003,110
2004,97
2005,32
2006,67
2007,52
2008,157
2009,126
2010,150
2011,144
2012,89
2013,99
2014,82
2015,148
2016,89
2017,89
2018,89
2019,159
2020,126
2021,150
2022,144
2023,89
2024,82
2025,89
2026,89
2027,89
2028,55
2029,160
2030,161
2031,89
2032,99
2033,97
2034,110
2035,209
2036,107
2037,88
2038,161
2039,102
2040,100
2041,95
2042,110
2043,80
2044,96
2045,89
2046,159
2047,126
2048,150
2049,89
2050,144
2051,89
2052,89
2053,89
2054,55
2055,160
2056,161
2057,99
2058,209
2059,95
2060,94
2061,88
2062,110
2063,95
2064,89
2065,161
2066,89
2067,103
2068,106
2069,101
2070,112
2071,92
2072,99
2073,93
2074,89
2075,100
2076,101
2077,107
2078,298
2079,112
2080,94
2081,106
2082,67
2083,269
2084,252
2085,69
2086,80
2087,97
2088,68
2089,102
2090,79
2091,106
2092,102
2093,107
2094,92
2095,86
2096,68
2097,82
2098,67
2099,80
2100,100
2101,83
2102,249
2103,67
2104,111
2105,90
2106,82
2107,68
2108,67
2109,78
2110,101
2111,67
2112,96
2113,103
2114,97
2115,270
2116,67
2117,103
2118,363
2119,216
2120,82
2121,94
2122,83
2123,103
2124,418
2125,88
2126,271
2127,320
2128,95
2129,88
2130,99
2131,418
2132,216
2133,88
2134,100
2135,88
2136,271
2137,95
2138,95
2139,271
2140,216
2141,88
2142,88
2143,320
2144,216
2145,88
2146,88
2147,82
2148,99
2149,90
2150,67
2151,107
2152,376
2153,102
2154,86
2155,69
2156,65
2157,97
2158,86
2159,112
2160,83
2161,89
2162,108
2163,92
2164,111
2165,97
2166,94
2167,100
2168,80
2169,67
2170,67
2171,102
2172,90
2173,92
2174,102
2175,100
2176,340
2177,85
2178,100
2179,86
2180,109
2181,100
2182,106
2183,68
2184,108
2185,69
2186,85
2187,65
2188,90
2189,89
2190,93
2191,67
2192,69
2193,78
2194,93
2195,110
2196,330
2197,87
2198,102
2199,88
2200,108
2201,80
2202,107
2203,78
2204,69
2205,67
2206,112
2207,111
2208,101
2209,80
2210,364
2211,90
2212,486
2213,69
2214,83
2215,90
2216,89
2217,80
2218,347
2219,83
2220,85
2221,108
2222,78
2223,153
2224,368
2225,95
2226,194
2227,145
2228,107
2229,298
2230,80
2231,100
2232,112
2233,80
2234,107
2235,99
2236,111
2237,112
2238,101
2239,106
2240,82
2241,112
2242,103
2243,246
2244,87
2245,65
2246,106
2247,252
2248,469
2249,96
2250,429
2251,197
2252,82
2253,95
2254,80
2255,102
2256,435
2257,112
2258,89
2259,95
2260,107
2261,100
2262,80
2263,106
2264,82
2265,99
2266,87
2267,97
2268,87
2269,65
2270,64
2271,107
2272,85
2273,122
2274,107
2275,108
2276,380
2277,90
2278,297
2279,90
2280,90
2281,90
2282,107
2283,111
2284,100
2285,106
2286,67
2287,107
2288,176
2289,112
2290,85
2291,152
2292,314
2293,108
2294,108
2295,108
2296,69
2297,90
2298,289
2299,79
2300,99
2301,112
2302,80
2303,95
2304,112
2305,87
2306,112
2307,111
2308,278
2309,79
2310,83
2311,82
2312,85
2313,316
2314,112
2315,90
2316,69
2317,89
2318,79
2319,89
2320,65
2321,80
2322,68
2323,107
2324,69
2325,87
2326,80
2327,65
2328,89
2329,79
2330,184
2331,64
2332,69
2333,265
2334,156
2335,68
2336,68
2337,122
2338,107
2339,68
2340,99
2341,89
2342,156
2343,236
2344,112
2345,108
2346,67
2347,111
2348,112
2349,101
2350,388
2351,89
2352,103
2353,65
2354,111
2355,112
2356,67
2357,144
2358,108
2359,90
2360,111
2361,67
2362,85
2363,95
2364,103
2365,188
2366,184
2367,240
2368,112
2369,107
2370,90
2371,111
2372,78
2373,148
2374,154
2375,102
2376,112
2377,111
2378,389
2379,112
2380,65
2381,488
2382,380
2383,198
2384,68
2385,95
2386,69
2387,112
2388,108
2389,496
2390,89
2391,89
2392,111
2393,467
2394,107
2395,85
2396,112
2397,83
2398,64
2399,69
2400,101
2401,69
2402,79
2403,64
2404,208
2405,306
2406,257
2407,405
2408,454
2409,65
2410,79
2411,230
2412,100
2413,69
2414,87
2415,69
2416,83
2417,101
2418,78
2419,102
2420,68
2421,221
2422,239
2423,79
2424,107
2425,80
2426,83
2427,494
2428,65
2429,102
2430,100
2431,99
2432,100
2433,132
2434,90
2435,108
2436,100
2437,68
2438,99
2439,69
2440,151
2441,364
2442,68
2443,68
2444,240
2445,68
2446,364
2447,87
2448,252
2449,101
2450,102
2451,108
2452,68
2453,100
2454,94
2455,278
2456,270
2457,495
2458,273
2459,299
2460,90
2461,89
2462,376
2463,65
2464,102
2465,295
2466,100
2467,90
2468,65
2469,52
2470,29
2471,327
2472,167
2473,307
2474,363
2475,65
2476,99
2477,85
2478,68
2479,65
2480,319
2481,104
2482,29
2483,104
2484,221
2485,90
2486,64
2487,112
2488,288
2489,265
2490,64
2491,89
2492,68
2493,65
2494,79
2495,80
2496,106
2497,101
2498,90
2499,87
2500,108
2501,68
2502,88
2503,94
2504,429
2505,380
2506,87
2507,112
2508,94
2509,112
2510,287
2511,90
2512,68
2513,85
2514,100
2515,83
2516,65
2517,79
2518,106
2519,85
2520,107
2521,82
2522,90
2523,266
2524,291
2525,80
2526,82
2527,88
2528,307
2529,95
2530,88
2531,83
2532,372
2533,68
2534,107
2535,474
2536,462
2537,242
2538,230
2539,29
2540,101
2541,108
2542,112
2543,248
2544,83
2545,83
2546,83
2547,83
2548,101
2549,87
2550,95
2551,248
2552,68
2553,107
2554,83
2555,101
2556,87
